latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
82.7194479,-81.4003191,24.164,16.39500,197,2014,7.024,-458760.128
82.7194604,-81.4005337,23.981,16.39583,197,2014,6.841,-458585.408
82.7194739,-81.4007642,23.816,16.39667,197,2014,6.676,-458414.311
82.7194870,-81.4009836,23.633,16.39750,197,2014,6.493,-458247.201
82.7195025,-81.4011726,23.492,16.39833,197,2014,6.352,-458083.438
82.7195261,-81.4012988,23.219,16.39917,197,2014,6.079,-457923.197
82.7195488,-81.4013336,23.171,16.40000,197,2014,6.031,-457766.950
82.7195731,-81.4012526,23.007,16.40083,197,2014,5.867,-457613.940
82.7195817,-81.4012068,22.947,16.40167,197,2014,5.807,-457464.375
82.7195977,-81.4010520,22.926,16.40250,197,2014,5.786,-457318.229
82.7196108,-81.4009183,22.951,16.40333,197,2014,5.811,-457175.466
82.7196235,-81.4007439,22.838,16.40417,197,2014,5.698,-457036.768
82.7196272,-81.4006781,22.765,16.40500,197,2014,5.625,-456900.414
82.7196272,-81.4006781,22.764,16.40583,197,2014,5.624,-456767.373
82.7196272,-81.4006782,22.747,16.40667,197,2014,5.607,-456637.559
82.7196271,-81.4006780,22.720,16.40750,197,2014,5.580,-456510.896
82.7196270,-81.4006693,22.708,16.40833,197,2014,5.568,-456387.341
82.7196238,-81.4005646,22.745,16.40917,197,2014,5.604,-456267.852
82.7196144,-81.4004779,22.841,16.41000,197,2014,5.700,-456152.067
82.7196145,-81.4004782,22.823,16.41083,197,2014,5.682,-456039.946
82.7196145,-81.4004783,22.823,16.41167,197,2014,5.682,-455931.280
82.7196041,-81.4005021,22.944,16.41250,197,2014,5.804,-455825.787
82.7195784,-81.4005287,23.205,16.41333,197,2014,6.065,-455723.739
82.7195676,-81.4005339,23.341,16.41417,197,2014,6.201,-455624.857
82.7195588,-81.4005212,23.384,16.41500,197,2014,6.244,-455529.126
82.7195472,-81.4004814,23.511,16.41583,197,2014,6.371,-455436.613
82.7195474,-81.4004817,23.544,16.41667,197,2014,6.404,-455347.701
82.7195491,-81.4004592,23.505,16.41750,197,2014,6.365,-455262.385
82.7195489,-81.4004597,23.462,16.41833,197,2014,6.322,-455180.382
82.7195489,-81.4004600,23.383,16.41917,197,2014,6.243,-455101.974
82.7195489,-81.4004608,23.407,16.42000,197,2014,6.267,-455026.723
82.7195488,-81.4004629,23.457,16.42083,197,2014,6.317,-454954.782
82.7195489,-81.4004605,23.394,16.42167,197,2014,6.254,-454886.308
82.7195489,-81.4004606,23.389,16.42250,197,2014,6.249,-454821.053
82.7195489,-81.4004610,23.405,16.42333,197,2014,6.265,-454758.988
82.7195489,-81.4004617,23.510,16.42417,197,2014,6.370,-454699.964
82.7195490,-81.4004606,23.505,16.42500,197,2014,6.365,-454644.350
82.7195489,-81.4004619,23.530,16.42583,197,2014,6.390,-454591.649
82.7195489,-81.4004632,23.554,16.42667,197,2014,6.414,-454542.189
82.7195489,-81.4004593,23.053,16.42750,197,2014,5.913,-454496.806
82.7195490,-81.4004602,23.234,16.42833,197,2014,6.094,-454453.489
82.7195491,-81.4004529,22.563,16.42917,197,2014,5.423,-454414.922
82.7195489,-81.4004609,23.229,16.43000,197,2014,6.089,-454377.128
82.7195489,-81.4004607,23.190,16.43083,197,2014,6.050,-454343.799
82.7195488,-81.4004613,23.193,16.43167,197,2014,6.053,-454313.513
82.7195489,-81.4004606,23.168,16.43250,197,2014,6.028,-454286.415
82.7195489,-81.4004587,23.248,16.43333,197,2014,6.108,-454262.508
82.7195488,-81.4004583,23.292,16.43417,197,2014,6.152,-454241.764
82.7195489,-81.4004582,23.278,16.43500,197,2014,6.138,-454224.234
82.7195489,-81.4004583,23.291,16.43583,197,2014,6.151,-454209.802
82.7195489,-81.4004582,23.284,16.43667,197,2014,6.144,-454198.456
82.7195489,-81.4004582,23.290,16.43750,197,2014,6.150,-454190.173
82.7195489,-81.4004582,23.309,16.43833,197,2014,6.169,-454185.044
82.7195410,-81.4003977,23.365,16.43917,197,2014,6.225,-454182.805
82.7195285,-81.4003163,23.490,16.44000,197,2014,6.350,-454183.221
82.7195136,-81.4002252,23.519,16.44083,197,2014,6.379,-454186.919
82.7195029,-81.4001601,23.625,16.44167,197,2014,6.485,-454193.621
82.7194865,-81.4000547,23.729,16.44250,197,2014,6.589,-454203.516
82.7194711,-81.3999537,23.799,16.44333,197,2014,6.659,-454215.958
82.7194526,-81.3998193,23.951,16.44417,197,2014,6.811,-454232.002
82.7194340,-81.3996786,24.044,16.44500,197,2014,6.904,-454250.903
82.7194159,-81.3995442,24.088,16.44583,197,2014,6.948,-454272.540
82.7193992,-81.3994179,24.195,16.44667,197,2014,7.055,-454296.598
82.7193797,-81.3992626,24.296,16.44750,197,2014,7.156,-454324.220
82.7193610,-81.3991071,24.260,16.44833,197,2014,7.120,-454354.809
82.7193434,-81.3989567,24.221,16.44917,197,2014,7.081,-454388.202
82.7193258,-81.3988028,24.169,16.45000,197,2014,7.029,-454424.411
82.7193082,-81.3986414,24.014,16.45083,197,2014,6.873,-454463.937
82.7192921,-81.3984926,23.931,16.45167,197,2014,6.790,-454505.937
82.7192781,-81.3983443,23.814,16.45250,197,2014,6.673,-454551.038
82.7192640,-81.3981862,23.730,16.45333,197,2014,6.589,-454598.800
82.7192516,-81.3980349,23.708,16.45417,197,2014,6.567,-454649.057
82.7192400,-81.3978822,23.661,16.45500,197,2014,6.520,-454702.245
82.7192298,-81.3977358,23.620,16.45583,197,2014,6.479,-454758.724
82.7192230,-81.3976259,23.630,16.45667,197,2014,6.489,-454818.553
82.7192223,-81.3976131,23.644,16.45750,197,2014,6.503,-454880.888
