latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
82.4481892,-80.2498282,51.186,20.24167,203,2014,33.771,-323004.355
82.4481679,-80.2496401,51.234,20.24250,203,2014,33.819,-322912.890
82.4481439,-80.2494362,51.238,20.24333,203,2014,33.823,-322825.395
82.4481221,-80.2492538,51.204,20.24417,203,2014,33.789,-322741.968
82.4480994,-80.2490595,51.100,20.24500,203,2014,33.685,-322662.615
82.4480774,-80.2488503,50.885,20.24583,203,2014,33.470,-322586.876
82.4480560,-80.2486542,50.713,20.24667,203,2014,33.298,-322515.122
82.4480342,-80.2484420,50.718,20.24750,203,2014,33.303,-322447.123
82.4480130,-80.2482435,50.704,20.24833,203,2014,33.288,-322382.974
82.4479902,-80.2480268,50.600,20.24917,203,2014,33.184,-322323.129
82.4479689,-80.2478262,50.515,20.25000,203,2014,33.099,-322267.286
82.4479465,-80.2476222,50.445,20.25083,203,2014,33.029,-322215.244
82.4479254,-80.2474212,50.357,20.25167,203,2014,32.941,-322167.182
82.4479030,-80.2472171,50.224,20.25250,203,2014,32.808,-322122.769
82.4478858,-80.2470372,50.162,20.25333,203,2014,32.746,-322081.936
82.4478696,-80.2468517,50.065,20.25417,203,2014,32.649,-322044.700
82.4478521,-80.2466366,49.915,20.25500,203,2014,32.499,-322011.250
82.4478362,-80.2464259,49.809,20.25583,203,2014,32.393,-321981.521
82.4478195,-80.2462126,49.772,20.25667,203,2014,32.356,-321955.254
82.4478033,-80.2459948,49.763,20.25750,203,2014,32.347,-321932.454
82.4477869,-80.2457725,49.816,20.25833,203,2014,32.399,-321912.631
82.4477696,-80.2455568,49.873,20.25917,203,2014,32.456,-321896.219
82.4477523,-80.2453527,49.987,20.26000,203,2014,32.570,-321883.171
82.4477326,-80.2451553,50.071,20.26083,203,2014,32.654,-321873.789
82.4477112,-80.2449526,50.124,20.26167,203,2014,32.707,-321867.501
82.4476893,-80.2447613,50.184,20.26250,203,2014,32.767,-321864.351
82.4476674,-80.2445682,50.252,20.26333,203,2014,32.835,-321864.663
82.4476469,-80.2443768,50.319,20.26417,203,2014,32.902,-321868.163
82.4476242,-80.2441683,50.377,20.26500,203,2014,32.960,-321874.849
82.4476027,-80.2439649,50.383,20.26583,203,2014,32.966,-321884.768
82.4475800,-80.2437564,50.381,20.26667,203,2014,32.964,-321897.690
82.4475561,-80.2435729,50.429,20.26750,203,2014,33.012,-321913.380
82.4475321,-80.2433898,50.437,20.26833,203,2014,33.019,-321932.151
82.4475073,-80.2432044,50.413,20.26917,203,2014,32.995,-321954.082
82.4474823,-80.2430172,50.349,20.27000,203,2014,32.931,-321978.986
82.4474578,-80.2428281,50.263,20.27083,203,2014,32.845,-322007.028
82.4474330,-80.2426495,50.223,20.27167,203,2014,32.805,-322037.914
82.4474109,-80.2424537,50.052,20.27250,203,2014,32.634,-322071.902
82.4473883,-80.2422977,49.993,20.27333,203,2014,32.575,-322108.839
82.4473785,-80.2422366,49.947,20.27417,203,2014,32.529,-322148.635
82.4473744,-80.2422102,49.938,20.27500,203,2014,32.520,-322191.395
82.4473627,-80.2421262,49.877,20.27583,203,2014,32.459,-322236.865
82.4473427,-80.2419729,49.757,20.27667,203,2014,32.339,-322285.379
82.4473216,-80.2417938,49.688,20.27750,203,2014,32.270,-322336.766
82.4473031,-80.2416083,49.699,20.27833,203,2014,32.281,-322390.969
82.4472851,-80.2414087,49.732,20.27917,203,2014,32.314,-322448.040
82.4472666,-80.2412071,49.896,20.28000,203,2014,32.478,-322508.192
82.4472471,-80.2410081,49.954,20.28083,203,2014,32.535,-322571.365
82.4472272,-80.2408165,50.060,20.28167,203,2014,32.641,-322637.580
82.4472071,-80.2406341,50.117,20.28250,203,2014,32.698,-322706.545
82.4471875,-80.2404526,50.131,20.28333,203,2014,32.712,-322778.882
82.4471669,-80.2402645,50.241,20.28417,203,2014,32.822,-322853.836
82.4471448,-80.2400891,50.273,20.28500,203,2014,32.854,-322931.922
82.4471233,-80.2399018,50.322,20.28583,203,2014,32.903,-323012.685
82.4471000,-80.2397154,50.339,20.28667,203,2014,32.920,-323096.565
82.4470772,-80.2395237,50.378,20.28750,203,2014,32.959,-323183.422
82.4470535,-80.2393505,50.410,20.28833,203,2014,32.991,-323273.151
82.4470290,-80.2391598,50.474,20.28917,203,2014,33.055,-323365.167
82.4470069,-80.2389690,50.410,20.29000,203,2014,32.991,-323460.309
82.4469860,-80.2387717,50.377,20.29083,203,2014,32.958,-323558.563
82.4469632,-80.2385666,50.299,20.29167,203,2014,32.879,-323659.703
82.4469426,-80.2383798,50.244,20.29250,203,2014,32.824,-323763.598
82.4469198,-80.2381901,50.159,20.29333,203,2014,32.739,-323870.486
